Número 		 |		Tiempo que le tomó
    4961		 | 		72187
    660		 | 		72250
    5763		 | 		72288
    7922		 | 		72341
    5569		 | 		72395
    7096		 | 		72449
    1731		 | 		72502
    2390		 | 		72553
    7855		 | 		72606
    4502		 | 		72690
    1052		 | 		72769
    9693		 | 		72833
    1207		 | 		72919
    1885		 | 		72980
    7078		 | 		73019
    5669		 | 		73075
    6785		 | 		73130
    1917		 | 		73188
    6969		 | 		76100
    1525		 | 		76159
    7150		 | 		76251
    1947		 | 		76306
    430		 | 		76358
    503		 | 		76410
    8381		 | 		76464
    4515		 | 		76520
    1241		 | 		76573
    6723		 | 		76633
    7909		 | 		76687
    9768		 | 		76740
    2906		 | 		76777
    9221		 | 		76830
    6779		 | 		76884
    5021		 | 		76939
    7143		 | 		76995
    2347		 | 		77048
    2116		 | 		77102
    5225		 | 		77157
    4737		 | 		77208
    9971		 | 		77270
    9727		 | 		77330
    5788		 | 		77367
    6015		 | 		77434
    7285		 | 		77508
    4024		 | 		77564
    9445		 | 		77621
    9305		 | 		77674
    7160		 | 		77729
    7713		 | 		77782
    6273		 | 		77838
    8684		 | 		77892
    4862		 | 		77948
    4571		 | 		78003
    5466		 | 		78058
    1717		 | 		78111
    2952		 | 		78163
    9980		 | 		78251
    2957		 | 		78290
    6026		 | 		78345
    4240		 | 		78400
    9076		 | 		78454
    8931		 | 		78508
    3460		 | 		78559
    5854		 | 		78614
    303		 | 		78667
    6954		 | 		78721
    4553		 | 		78777
    2419		 | 		78828
    2179		 | 		78882
    9289		 | 		78936
    8741		 | 		78990
    8257		 | 		79044
    1428		 | 		79231
    1107		 | 		79289
    5541		 | 		79345
    1803		 | 		79399
    6903		 | 		79453
    4845		 | 		79510
    8963		 | 		79565
    4615		 | 		79621
    7470		 | 		79675
    3998		 | 		79727
    5829		 | 		79783
    8392		 | 		79838
    9463		 | 		79892
    7545		 | 		79946
    1343		 | 		80000
    9442		 | 		80055
    501		 | 		80107
    3720		 | 		80159
