

Comienza el proceso de eliminación



Número 		 |		Tiempo que le tomó
    89489		 | 		154089
    73139		 | 		154158
    81554		 | 		154227
    59454		 | 		154297
    77185		 | 		154371
    87859		 | 		154462
    41027		 | 		154528
    10329		 | 		154596
    61650		 | 		154665
    11785		 | 		154752
    48438		 | 		154836
    76880		 | 		154925
    83951		 | 		155012
    59611		 | 		155101
    51615		 | 		155193
    35475		 | 		155263
    53917		 | 		155333
    11482		 | 		155400
    51427		 | 		155471
    52043		 | 		155561
    64410		 | 		155630
    86014		 | 		155702
    71032		 | 		155796
    10548		 | 		155858
    3869		 | 		155927
    19170		 | 		155994
    46819		 | 		156084
    96154		 | 		156170
    93607		 | 		156260
    90680		 | 		156326
    27436		 | 		156416
    99448		 | 		156489
    80170		 | 		156559
    8989		 | 		156628
    58901		 | 		156716
    57354		 | 		156788
    13199		 | 		156862
    16280		 | 		156953
    84034		 | 		157024
    74849		 | 		157117
    28064		 | 		157182
    48823		 | 		157257
    68080		 | 		157325
    12014		 | 		157412
    24785		 | 		157478
    36046		 | 		157546
    63841		 | 		157624
    78701		 | 		157758
    47527		 | 		157899
    15267		 | 		158014
    47095		 | 		158087
    28288		 | 		158161
    17632		 | 		158229
    34478		 | 		158318
    38836		 | 		158404
    37852		 | 		158476
    69999		 | 		158568
    2006		 | 		158892
    34006		 | 		159030
    63606		 | 		159115
    9037		 | 		159183
    61441		 | 		159249
    63053		 | 		159343
    89206		 | 		159437
    86782		 | 		159510
    38305		 | 		159610
    62911		 | 		159695
    99980		 | 		159767
    70936		 | 		159863
    63296		 | 		159962
    91180		 | 		160038
    15351		 | 		160141
    28471		 | 		160215
    75611		 | 		160316
    43717		 | 		160394
    53255		 | 		160496
    28008		 | 		160600
    23909		 | 		160676
    48308		 | 		160767
    91886		 | 		160834
    55527		 | 		160923
    11754		 | 		160993
    20174		 | 		161064
    73158		 | 		161154
    46232		 | 		161223
    75361		 | 		161309
    27362		 | 		161398
    16230		 | 		161475
    93718		 | 		161544
    61367		 | 		161634
    96187		 | 		161704
    2755		 | 		161774
    39159		 | 		161860
    75591		 | 		161941
    8312		 | 		162094
    25940		 | 		162177
    13896		 | 		162258
    87575		 | 		162325
    42272		 | 		162394
    1183		 | 		162459
    67222		 | 		162522
    49803		 | 		162605
    16534		 | 		162681
    95692		 | 		162757
    25414		 | 		162833
    60250		 | 		162914
    65299		 | 		162991
    53421		 | 		163086
    84158		 | 		163176
    13606		 | 		163346
    45307		 | 		163445
    39684		 | 		163522
    25359		 | 		163619
    65480		 | 		163691
    29193		 | 		163762
    87942		 | 		163835
    40840		 | 		163905
    56554		 | 		163977
    4172		 | 		164073
    34557		 | 		164143
    34272		 | 		164233
    358		 | 		164300
    53663		 | 		164373
    89783		 | 		164441
    75949		 | 		164529
    61975		 | 		164617
    32074		 | 		164690
    6196		 | 		164790
    65901		 | 		164880
    74345		 | 		164950
    7378		 | 		165022
    33122		 | 		165114
    24148		 | 		165180
    40263		 | 		165273
    45166		 | 		165338
    65913		 | 		165407
    512		 | 		165477
    10464		 | 		165556
    19333		 | 		165632
    1021		 | 		165702
    24069		 | 		165770
    80991		 | 		165842
    40704		 | 		165910
    65779		 | 		165996
    62822		 | 		166081
    86249		 | 		166149
    53721		 | 		166243
    20013		 | 		166306
    42802		 | 		166374
    74244		 | 		166463
    54570		 | 		166524
    93426		 | 		166596
    90953		 | 		166684
    24584		 | 		166757
    83208		 | 		166828
    83253		 | 		166894
    2910		 | 		166971
    15281		 | 		167070
    5800		 | 		167145
    68810		 | 		167235
    5978		 | 		167306
    13178		 | 		167374
    18284		 | 		167442
    30125		 | 		167529
    69792		 | 		167597
    63449		 | 		167665
    96037		 | 		167749
    86656		 | 		167814
    73912		 | 		167899
    31721		 | 		167961
    87676		 | 		168038
    14332		 | 		168112
    12712		 | 		168192
    44732		 | 		168263
    96462		 | 		168816
    75533		 | 		168946
    30980		 | 		169064
    66534		 | 		169142
    95546		 | 		169220
    90133		 | 		169299
    57129		 | 		169561
    66467		 | 		169718
    83558		 | 		169802
    48082		 | 		169887
    7402		 | 		169991
    83117		 | 		170067
    31334		 | 		170162
    10312		 | 		170260
    14750		 | 		170339
    37134		 | 		170419
    95473		 | 		170495
    20727		 | 		170574
    66663		 | 		170652
    30108		 | 		170746
    50851		 | 		170816
    52806		 | 		170897
    93556		 | 		170975
    63239		 | 		171077
    39461		 | 		171158
    83819		 | 		171234
    94959		 | 		171337
    27137		 | 		171415
    14502		 | 		171488
    24022		 | 		171593
    71868		 | 		171696
    27316		 | 		171799
    15907		 | 		171898
    19199		 | 		172046
    93849		 | 		172186
    11452		 | 		172290
    9331		 | 		172385
    50978		 | 		172481
    94270		 | 		172556
    9241		 | 		172646
    15411		 | 		172747
    1671		 | 		172828
    8709		 | 		172904
