Comienza a insertar valores
Número 		 |		Tiempo que le tomó
    1997		 | 		468948
    6898		 | 		469644
    2803		 | 		470735
    7486		 | 		471145
    68		 | 		471555
    1789		 | 		471928
    7048		 | 		472404
    3965		 | 		472825
    702		 | 		473240
    3064		 | 		473669
    3253		 | 		474105
    795		 | 		474519
    7630		 | 		474931
    5914		 | 		475449
    7699		 | 		476069
    3760		 | 		477387
    9798		 | 		477824
    5211		 | 		478241
    6495		 | 		478855
    5255		 | 		479333
    233		 | 		479751
    5628		 | 		480149
    7763		 | 		480559
    8551		 | 		480981
    3840		 | 		481576
    8233		 | 		482347
    7633		 | 		483160
    2486		 | 		483942
    5377		 | 		484450
    2174		 | 		484872
    1139		 | 		485256
    3725		 | 		485653
    9071		 | 		486096
    3941		 | 		487418
    1211		 | 		487878
    9138		 | 		488371
    2082		 | 		488780
    4610		 | 		489387
    9454		 | 		489934
    9135		 | 		490394
    4025		 | 		490896
    9059		 | 		491603
    9930		 | 		492009
    1654		 | 		492422
    1324		 | 		492800
    3980		 | 		493336
    1765		 | 		493725
    7473		 | 		494219
    5543		 | 		494638
    8259		 | 		495007
    2728		 | 		495492
    5775		 | 		495873
    238		 | 		497395
    6842		 | 		497809
    678		 | 		498293
    4077		 | 		498744
    1427		 | 		499243
    8310		 | 		499710
    2914		 | 		500118
    3155		 | 		500557
    483		 | 		500964
    4052		 | 		501433
    6880		 | 		501772
    5906		 | 		502120
    4345		 | 		502523
    4442		 | 		502921
    1395		 | 		503445
    6426		 | 		503855
    9051		 | 		504200
    849		 | 		504583
    5560		 | 		505010
    3075		 | 		505372
    6259		 | 		505835
    1841		 | 		507246
    1080		 | 		507738
    3934		 | 		508363
    2173		 | 		508845
    9196		 | 		509312
    7759		 | 		509740
    7715		 | 		510184
    7454		 | 		510584
    486		 | 		510991
    3489		 | 		511506
    4044		 | 		511908
    3679		 | 		512393
    4166		 | 		512844
    8120		 | 		513230
    5105		 | 		513654
    8828		 | 		514146
    7386		 | 		514638
    8260		 | 		515091
    9310		 | 		515537
    1437		 | 		515981
    5139		 | 		517556
    5215		 | 		518066
    2133		 | 		518513
    5932		 | 		518866
    6610		 | 		519328
    8558		 | 		519727
    4982		 | 		520141
    3810		 | 		520770
    470		 | 		521379
    4408		 | 		521835
    6420		 | 		522462
    8662		 | 		522912
    1839		 | 		523454
    6705		 | 		523871
    834		 | 		524382
    1034		 | 		524839
    4463		 | 		525354
    8548		 | 		525791
    4839		 | 		527296
    4948		 | 		527742
    8389		 | 		528189
    8882		 | 		528596
    8627		 | 		529078
    8906		 | 		529491
    3354		 | 		529887
    83		 | 		530405
    7733		 | 		530809
    739		 | 		531409
    8342		 | 		531838
    3395		 | 		532296
    8527		 | 		532707
    9832		 | 		533105
    4961		 | 		533617
    660		 | 		534080
    5763		 | 		534595
    7922		 | 		534889
    5569		 | 		535203
    7096		 | 		535496
    1731		 | 		535834
    2390		 | 		536104
    7855		 | 		537382
    4502		 | 		537669
    1052		 | 		537965
    9693		 | 		538256
    1207		 | 		538529
    1885		 | 		538807
    7078		 | 		539083
    5669		 | 		539378
    6785		 | 		539649
    1917		 | 		539926
    6969		 | 		540228
    1525		 | 		540525
    7150		 | 		540800
    1947		 | 		541077
    430		 | 		541542
    503		 | 		541820
    8381		 | 		542096
    4515		 | 		542400
    1241		 | 		542683
    6723		 | 		542980
    7909		 | 		543273
    9768		 | 		543543
    2906		 | 		543819
    9221		 | 		544098
